"session_id","Session Start","Session Finish","Session Duration (sec)","User","Country","City","Geo point"
8952,2024-05-20 17:50:39.000,2024-05-21 02:45:21.000,32082.000000,user42,Poland,Poznań,"[52.4058,16.8999]"
8953,2024-03-06 07:12:13.000,2024-03-06 09:07:02.000,6889.000000,user196,United States,Worcester,"[42.2705,-71.8079]"
8954,2024-05-11 11:09:23.000,2024-05-11 16:39:38.000,19815.000000,user220,Argentina,Santa Fe,"[-31.6239,-60.69]"
8955,2024-03-08 09:22:59.000,2024-03-08 14:16:22.000,17603.000000,user151,United States,Milwaukee,"[43.0642,-87.9673]"
8956,2024-05-18 05:44:23.000,2024-05-18 10:10:08.000,15945.000000,user161,Mexico,Monterrey,"[25.67,-100.33]"
8957,2024-05-21 08:04:15.000,2024-05-21 10:12:49.000,7714.000000,user66,Japan,Kagoshima,"[31.586,130.5611]"
8958,2024-05-28 13:51:19.000,2024-05-28 16:19:48.000,8909.000000,user310,Brazil,Vila Velha,"[-20.3676,-40.318]"
8959,2024-03-09 08:10:59.000,2024-03-09 12:49:22.000,16703.000000,user103,Russia,Murmansk,"[68.97,33.1]"
8960,2024-05-29 19:23:37.000,2024-05-30 01:25:00.000,21683.000000,user257,United Arab Emirates,Sharjah,"[25.3714,55.4065]"
8961,2024-05-30 15:25:05.000,2024-05-30 21:13:09.000,20884.000000,user31,United States,Palm Bay,"[27.955,-80.6628]"
8962,2024-05-09 23:32:22.000,2024-05-10 08:14:00.000,31298.000000,user448,United States,Santa Rosa,"[38.4458,-122.7067]"
8963,2024-05-25 13:39:26.000,2024-05-25 17:45:59.000,14793.000000,user170,Turkey,Erzurum,"[39.9204,41.29]"
8964,2024-03-05 13:54:13.000,2024-03-05 14:31:55.000,2262.000000,user13,Morocco,Agadir,"[30.44,-9.62]"
8965,2024-05-04 20:21:27.000,2024-05-04 23:35:08.000,11621.000000,user214,Morocco,Agadir,"[30.44,-9.62]"
8967,2024-05-26 16:30:55.000,2024-05-27 01:06:40.000,30945.000000,user129,Russia,Nizhniy Novgorod,"[56.333,44.0001]"
8968,2024-05-04 00:54:31.000,2024-05-04 02:56:06.000,7295.000000,user357,Morocco,Ksar El Kebir,"[35.0204,-5.91]"
8969,2024-05-23 14:11:11.000,2024-05-23 18:06:24.000,14113.000000,user73,France,Marseille,"[43.29,5.375]"
8970,2024-05-31 03:17:49.000,2024-05-31 10:09:18.000,24689.000000,user271,United States,Jacksonville,"[30.3322,-81.6749]"
8971,2024-05-03 23:53:53.000,2024-05-04 00:37:12.000,2599.000000,user300,United States,Albany,"[42.6664,-73.7987]"
8972,2024-05-29 05:44:06.000,2024-05-29 10:21:57.000,16671.000000,user179,Venezuela,Ciudad Bolívar,"[8.1,-63.6]"
8973,2024-05-23 15:39:10.000,2024-05-23 16:02:03.000,1373.000000,user313,United States,Murrieta,"[33.572,-117.1909]"
8974,2024-05-04 10:36:44.000,2024-05-04 16:32:54.000,21370.000000,user125,Argentina,San Luis,"[-33.3,-66.35]"
8975,2024-03-01 18:11:55.000,2024-03-01 21:57:42.000,13547.000000,user253,Indonesia,Banjarmasin,"[-3.33,114.5801]"
8976,2024-03-01 14:01:47.000,2024-03-01 21:24:15.000,26548.000000,user256,Nigeria,Awka,"[6.2104,7.07]"
8977,2024-03-04 18:25:53.000,2024-03-05 01:17:42.000,24709.000000,user143,United Kingdom,Glasgow,"[55.8744,-4.2507]"
8978,2024-05-23 13:14:38.000,2024-05-23 13:31:03.000,985.000000,user219,Indonesia,Bukittinggi,"[-0.3031,100.3615]"
8979,2024-03-07 04:46:30.000,2024-03-07 13:20:04.000,30814.000000,user100,Argentina,Mendoza,"[-32.8833,-68.8166]"
8980,2024-05-27 04:03:20.000,2024-05-27 05:17:54.000,4474.000000,user117,Turkey,İzmir,"[38.4361,27.1518]"
8981,2024-03-02 08:36:44.000,2024-03-02 15:00:55.000,23051.000000,user3,Argentina,Santa Fe,"[-31.6239,-60.69]"
8982,2024-05-23 12:37:44.000,2024-05-23 14:49:42.000,7918.000000,user401,Germany,Berlin,"[52.5218,13.4015]"
8983,2024-03-04 08:08:11.000,2024-03-04 17:08:05.000,32394.000000,user359,Ukraine,Zaporizhzhya,"[47.8573,35.1768]"
8984,2024-06-09 09:18:01.000,2024-06-09 16:32:08.000,26047.000000,user64,Australia,Cranbourne,"[-38.0996,145.2834]"
8985,2024-03-08 07:16:14.000,2024-03-08 12:25:52.000,18578.000000,user437,United States,Boston,"[42.3188,-71.0846]"
8986,2024-06-26 00:53:58.000,2024-06-26 02:01:35.000,4057.000000,user318,Nigeria,Lagos,"[6.4433,3.3915]"
8987,2024-05-24 04:57:23.000,2024-05-24 10:10:44.000,18801.000000,user30,France,Strasbourg,"[48.58,7.75]"
8988,2024-03-02 12:41:47.000,2024-03-02 19:08:38.000,23211.000000,user49,Indonesia,Semarang,"[-6.9666,110.42]"
8989,2024-05-08 17:10:44.000,2024-05-08 18:16:49.000,3965.000000,user8,Indonesia,Binjai,"[3.6204,98.5001]"
8990,2024-05-24 11:25:22.000,2024-05-24 11:41:36.000,974.000000,user470,Russia,Kursk,"[51.74,36.19]"
8991,2024-05-13 03:47:12.000,2024-05-13 11:20:42.000,27210.000000,user494,United States,Mobile,"[30.6782,-88.1163]"
8992,2024-05-16 17:28:11.000,2024-05-17 01:28:51.000,28840.000000,user331,Indonesia,Padang,"[-0.96,100.36]"
8993,2024-05-11 14:25:40.000,2024-05-11 19:03:29.000,16669.000000,user8,Indonesia,Binjai,"[3.6204,98.5001]"
8994,2024-05-28 05:08:29.000,2024-05-28 13:13:53.000,29124.000000,user48,Brazil,São José do Rio Prêto,"[-20.7996,-49.39]"
8995,2024-05-18 00:11:05.000,2024-05-18 02:32:26.000,8481.000000,user8,Indonesia,Binjai,"[3.6204,98.5001]"
8996,2024-06-18 00:44:55.000,2024-06-18 03:32:21.000,10046.000000,user344,Mexico,Monterrey,"[25.67,-100.33]"
8997,2024-03-06 19:35:32.000,2024-03-06 19:38:13.000,161.000000,user287,Japan,Iwaki,"[37.0553,140.89]"
8998,2024-05-08 20:13:14.000,2024-05-08 23:40:15.000,12421.000000,user105,Argentina,Salta,"[-24.7834,-65.4166]"
8999,2024-05-16 11:00:09.000,2024-05-16 12:49:12.000,6543.000000,user478,Turkey,Gaziantep,"[37.075,37.385]"
9000,2024-05-25 10:53:35.000,2024-05-25 18:42:38.000,28143.000000,user89,Germany,Hannover,"[52.367,9.7167]"
9001,2024-05-28 17:57:14.000,2024-05-28 21:34:34.000,13040.000000,user12,Egypt,Giza,"[30.01,31.19]"
9002,2024-03-02 01:34:58.000,2024-03-02 09:53:27.000,29909.000000,user144,United States,McAllen,"[26.2273,-98.2471]"
9003,2024-03-08 20:25:55.000,2024-03-08 20:40:08.000,853.000000,user164,United States,Allentown,"[40.5961,-75.4755]"
9004,2024-05-27 18:07:36.000,2024-05-28 00:23:50.000,22574.000000,user89,Germany,Hannover,"[52.367,9.7167]"
9005,2024-06-28 03:48:52.000,2024-06-28 09:05:04.000,18972.000000,user389,Germany,Mannheim,"[49.5004,8.47]"
9006,2024-06-12 04:15:04.000,2024-06-12 08:59:09.000,17045.000000,user223,United States,Oklahoma City,"[35.4676,-97.5137]"
9007,2024-05-30 11:14:57.000,2024-05-30 11:16:44.000,107.000000,user89,Germany,Hannover,"[52.367,9.7167]"
9008,2024-06-27 15:52:06.000,2024-06-27 23:15:17.000,26591.000000,user318,Nigeria,Lagos,"[6.4433,3.3915]"
9009,2024-05-22 15:57:42.000,2024-05-22 22:35:17.000,23855.000000,user21,Turkey,Kahramanmaraş,"[37.61,36.945]"
9010,2024-05-30 00:19:16.000,2024-05-30 01:35:57.000,4601.000000,user399,Russia,Yaroslavl’,"[57.62,39.87]"
9011,2024-05-08 18:21:25.000,2024-05-08 23:22:52.000,18087.000000,user375,Russia,Tver’,"[56.86,35.89]"
9012,2024-05-31 00:57:18.000,2024-05-31 04:49:48.000,13950.000000,user170,Turkey,Erzurum,"[39.9204,41.29]"
9013,2024-03-04 05:00:49.000,2024-03-04 11:47:18.000,24389.000000,user38,Czechia,Ostrava,"[49.8304,18.25]"
9014,2024-06-24 16:06:49.000,2024-06-24 17:50:48.000,6239.000000,user344,Mexico,Monterrey,"[25.67,-100.33]"
9015,2024-05-26 18:31:22.000,2024-05-26 23:23:05.000,17503.000000,user438,United States,Durham,"[35.9795,-78.9032]"
9016,2024-05-31 21:15:50.000,2024-06-01 05:05:36.000,28186.000000,user16,Russia,Tol’yatti,"[53.4804,49.53]"
9017,2024-05-02 12:03:16.000,2024-05-02 17:28:13.000,19497.000000,user318,Nigeria,Lagos,"[6.4433,3.3915]"
9018,2024-03-09 04:22:24.000,2024-03-09 13:21:43.000,32359.000000,user93,Netherlands,Eindhoven,"[51.43,5.5]"
9019,2024-05-30 20:26:32.000,2024-05-31 02:49:17.000,22965.000000,user321,Israel,Jerusalem,"[31.7784,35.2066]"
9020,2024-05-18 02:32:46.000,2024-05-18 07:10:28.000,16662.000000,user433,Venezuela,Los Teques,"[10.42,-67.02]"
9021,2024-03-01 07:08:57.000,2024-03-01 07:18:42.000,585.000000,user118,United States,Louisville,"[38.1663,-85.6485]"
9022,2024-03-02 01:00:38.000,2024-03-02 04:36:00.000,12922.000000,user248,Brazil,Foz do Iguaçu,"[-25.5235,-54.53]"
9023,2024-05-08 04:02:16.000,2024-05-08 11:50:11.000,28075.000000,user116,Russia,Krasnodar,"[45.02,39]"
9024,2024-05-22 03:45:33.000,2024-05-22 08:46:25.000,18052.000000,user478,Turkey,Gaziantep,"[37.075,37.385]"
9025,2024-05-09 19:07:56.000,2024-05-10 02:03:56.000,24960.000000,user277,Canada,Oshawa,"[43.88,-78.85]"
9026,2024-05-03 15:03:12.000,2024-05-03 22:14:53.000,25901.000000,user68,Argentina,San Miguel de Tucumán,"[-26.816,-65.2166]"
9027,2024-03-07 20:18:28.000,2024-03-07 22:19:45.000,7277.000000,user6,Denmark,Copenhagen,"[55.6786,12.5635]"
9028,2024-05-21 20:23:09.000,2024-05-21 22:10:54.000,6465.000000,user424,United States,New Orleans,"[30.0687,-89.9288]"
9029,2024-05-25 11:05:39.000,2024-05-25 14:49:07.000,13408.000000,user208,Brazil,Campinas,"[-22.9,-47.1]"
9030,2024-06-22 06:40:26.000,2024-06-22 10:28:24.000,13678.000000,user374,Canada,Edmonton,"[53.55,-113.5]"
9031,2024-05-12 13:29:30.000,2024-05-12 16:00:42.000,9072.000000,user105,Argentina,Salta,"[-24.7834,-65.4166]"
9032,2024-05-11 09:25:41.000,2024-05-11 17:07:46.000,27725.000000,user185,Russia,Kurgan,"[55.46,65.345]"
9033,2024-05-26 14:04:34.000,2024-05-26 21:01:00.000,24986.000000,user266,Tunisia,Sfax,"[34.75,10.72]"
9034,2024-06-13 21:34:51.000,2024-06-14 05:57:53.000,30182.000000,user64,Australia,Cranbourne,"[-38.0996,145.2834]"
9035,2024-05-15 20:57:29.000,2024-05-16 03:47:49.000,24620.000000,user116,Russia,Krasnodar,"[45.02,39]"
9036,2024-05-29 20:06:52.000,2024-05-30 00:05:26.000,14314.000000,user73,France,Marseille,"[43.29,5.375]"
9037,2024-03-06 10:45:47.000,2024-03-06 18:37:26.000,28299.000000,user218,Russia,Krasnodar,"[45.02,39]"
9038,2024-03-02 05:18:47.000,2024-03-02 05:38:42.000,1195.000000,user111,Venezuela,San Cristóbal,"[7.77,-72.25]"
9039,2024-05-29 04:51:27.000,2024-05-29 07:10:42.000,8355.000000,user238,Mexico,Juárez,"[31.6904,-106.49]"
9040,2024-05-05 12:05:24.000,2024-05-05 12:40:07.000,2083.000000,user312,Poland,Gdynia,"[54.5204,18.53]"
9041,2024-05-31 09:49:16.000,2024-05-31 16:04:55.000,22539.000000,user414,Belgium,Antwerp,"[51.2204,4.415]"
9042,2024-03-03 17:09:08.000,2024-03-03 20:59:07.000,13799.000000,user180,"Korea, South",Yeosu,"[34.7368,127.7458]"
9043,2024-05-23 00:26:25.000,2024-05-23 04:12:00.000,13535.000000,user152,United States,Madison,"[43.0827,-89.3923]"
9044,2024-03-02 18:42:40.000,2024-03-02 22:25:04.000,13344.000000,user39,United States,Detroit,"[42.3834,-83.1024]"
9045,2024-03-01 14:37:05.000,2024-03-01 20:24:57.000,20872.000000,user420,United States,Cincinnati,"[39.1412,-84.506]"
9046,2024-03-06 11:34:24.000,2024-03-06 18:45:04.000,25840.000000,user128,United States,Port St. Lucie,"[27.2796,-80.3884]"
9047,2024-05-28 23:03:10.000,2024-05-29 02:16:26.000,11596.000000,user470,Russia,Kursk,"[51.74,36.19]"
9048,2024-05-09 17:15:10.000,2024-05-09 23:07:40.000,21150.000000,user450,Indonesia,Makassar,"[-5.14,119.432]"
9049,2024-03-07 07:22:07.000,2024-03-07 10:37:27.000,11720.000000,user144,United States,McAllen,"[26.2273,-98.2471]"
9050,2024-05-28 07:17:04.000,2024-05-28 11:46:47.000,16183.000000,user30,France,Strasbourg,"[48.58,7.75]"
9051,2024-05-20 00:01:13.000,2024-05-20 04:17:58.000,15405.000000,user493,United States,Mesa,"[33.4017,-111.7181]"
9052,2024-05-12 09:40:42.000,2024-05-12 15:10:35.000,19793.000000,user381,Kazakhstan,Pavlodar,"[52.3,76.95]"
9053,2024-05-30 17:47:11.000,2024-05-30 21:54:48.000,14857.000000,user186,Indonesia,Pontianak,"[-0.03,109.32]"
9054,2024-06-16 07:08:18.000,2024-06-16 12:07:24.000,17946.000000,user349,France,Toulon,"[43.1342,5.9188]"
9055,2024-05-22 03:57:47.000,2024-05-22 08:46:02.000,17295.000000,user159,Canada,Oshawa,"[43.88,-78.85]"
9056,2024-05-14 06:00:31.000,2024-05-14 08:53:58.000,10407.000000,user56,Australia,Cranbourne,"[-38.0996,145.2834]"
9057,2024-05-27 23:29:40.000,2024-05-28 00:57:32.000,5272.000000,user313,United States,Murrieta,"[33.572,-117.1909]"
9058,2024-05-31 09:21:23.000,2024-05-31 11:30:48.000,7765.000000,user12,Egypt,Giza,"[30.01,31.19]"
9059,2024-05-19 22:52:15.000,2024-05-20 00:55:19.000,7384.000000,user499,France,Toulouse,"[43.62,1.4499]"
9060,2024-05-21 17:27:54.000,2024-05-21 21:40:58.000,15184.000000,user161,Mexico,Monterrey,"[25.67,-100.33]"
9061,2024-03-05 01:02:43.000,2024-03-05 03:00:12.000,7049.000000,user470,Russia,Kursk,"[51.74,36.19]"
9062,2024-05-24 07:09:37.000,2024-05-24 12:33:26.000,19429.000000,user77,Ukraine,Mykolayiv,"[46.9677,31.9843]"
9064,2024-05-31 15:27:45.000,2024-05-31 22:49:04.000,26479.000000,user117,Turkey,İzmir,"[38.4361,27.1518]"
9065,2024-05-27 22:15:02.000,2024-05-28 03:31:35.000,18993.000000,user401,Germany,Berlin,"[52.5218,13.4015]"
9066,2024-05-09 10:39:35.000,2024-05-09 15:41:41.000,18126.000000,user245,Brazil,Itajaí,"[-26.8996,-48.68]"
9067,2024-05-30 18:41:31.000,2024-05-31 03:32:37.000,31866.000000,user219,Indonesia,Bukittinggi,"[-0.3031,100.3615]"
9068,2024-05-02 22:42:07.000,2024-05-03 04:27:15.000,20708.000000,user305,Argentina,Rosario,"[-32.9511,-60.6663]"
9069,2024-03-06 05:48:54.000,2024-03-06 09:34:04.000,13510.000000,user22,United States,Brookhaven,"[40.8321,-72.9518]"
9070,2024-03-06 08:29:19.000,2024-03-06 17:22:25.000,31986.000000,user253,Indonesia,Banjarmasin,"[-3.33,114.5801]"
9071,2024-05-17 20:11:40.000,2024-05-17 22:45:56.000,9256.000000,user7,Poland,Wrocław,"[51.1104,17.03]"
9072,2024-03-05 11:47:06.000,2024-03-05 15:22:55.000,12949.000000,user166,Russia,Ryazan’,"[54.62,39.72]"
9073,2024-05-18 02:08:20.000,2024-05-18 08:48:45.000,24025.000000,user347,Nigeria,Port Harcourt,"[4.81,7.01]"
9074,2024-05-30 08:04:49.000,2024-05-30 14:15:18.000,22229.000000,user478,Turkey,Gaziantep,"[37.075,37.385]"
9075,2024-03-02 15:02:49.000,2024-03-02 16:57:29.000,6880.000000,user380,Italy,Palermo,"[38.125,13.35]"
9076,2024-03-08 23:52:41.000,2024-03-09 00:41:30.000,2929.000000,user420,United States,Cincinnati,"[39.1412,-84.506]"
9077,2024-05-31 12:34:32.000,2024-05-31 16:24:50.000,13818.000000,user107,Vietnam,Huế,"[16.47,107.58]"
9078,2024-05-27 20:52:20.000,2024-05-27 22:57:28.000,7508.000000,user161,Mexico,Monterrey,"[25.67,-100.33]"
9079,2024-03-08 13:29:40.000,2024-03-08 16:55:59.000,12379.000000,user297,Japan,Kyōto,"[35.03,135.75]"
9080,2024-03-02 14:34:41.000,2024-03-02 21:09:24.000,23683.000000,user162,United Kingdom,Bournemouth,"[50.73,-1.9]"
9081,2024-05-02 15:07:07.000,2024-05-02 21:47:39.000,24032.000000,user14,Japan,Kyōto,"[35.03,135.75]"
9082,2024-05-06 03:20:54.000,2024-05-06 05:27:39.000,7605.000000,user300,United States,Albany,"[42.6664,-73.7987]"
9083,2024-05-01 09:00:41.000,2024-05-01 14:09:34.000,18533.000000,user88,United States,Colorado Springs,"[38.8674,-104.7606]"
9084,2024-05-27 02:03:09.000,2024-05-27 04:42:20.000,9551.000000,user177,United States,Chattanooga,"[35.0657,-85.2487]"
9085,2024-05-12 16:14:12.000,2024-05-12 23:46:07.000,27115.000000,user400,Brazil,Curitiba,"[-25.42,-49.32]"
9086,2024-03-03 17:05:11.000,2024-03-03 23:36:27.000,23476.000000,user238,Mexico,Juárez,"[31.6904,-106.49]"
9087,2024-03-04 05:33:50.000,2024-03-04 11:27:01.000,21191.000000,user313,United States,Murrieta,"[33.572,-117.1909]"
9088,2024-03-05 07:12:28.000,2024-03-05 07:31:49.000,1161.000000,user402,Nigeria,Ogbomoso,"[8.13,4.24]"
9089,2024-06-22 14:38:00.000,2024-06-22 17:49:11.000,11471.000000,user17,Japan,Tokyo,"[35.685,139.7514]"
9090,2024-03-07 23:58:46.000,2024-03-08 00:52:29.000,3223.000000,user317,United Kingdom,Bournemouth,"[50.73,-1.9]"
9091,2024-05-25 15:22:34.000,2024-05-25 23:51:26.000,30532.000000,user427,Russia,Novokuznetsk,"[53.75,87.115]"
9092,2024-03-10 03:14:26.000,2024-03-10 09:23:46.000,22160.000000,user39,United States,Detroit,"[42.3834,-83.1024]"
9093,2024-05-17 11:55:14.000,2024-05-17 20:26:52.000,30698.000000,user199,United States,Jacksonville,"[30.3322,-81.6749]"
9094,2024-03-01 09:20:55.000,2024-03-01 10:52:27.000,5492.000000,user45,Egypt,Al Minyā,"[28.09,30.75]"
9095,2024-05-11 21:48:17.000,2024-05-12 05:42:40.000,28463.000000,user448,United States,Santa Rosa,"[38.4458,-122.7067]"
9096,2024-05-30 04:36:46.000,2024-05-30 08:17:17.000,13231.000000,user255,Australia,Canberra,"[-35.283,149.129]"
9097,2024-05-31 21:43:03.000,2024-06-01 06:21:22.000,31099.000000,user179,Venezuela,Ciudad Bolívar,"[8.1,-63.6]"
9098,2024-05-04 03:27:09.000,2024-05-04 06:51:20.000,12251.000000,user61,Japan,Iwaki,"[37.0553,140.89]"
9099,2024-03-05 20:18:11.000,2024-03-05 22:39:07.000,8456.000000,user296,Turkey,Erzurum,"[39.9204,41.29]"
9100,2024-05-24 08:33:23.000,2024-05-24 11:52:41.000,11958.000000,user498,United States,Riverside,"[33.9381,-117.3948]"
9101,2024-05-29 19:50:38.000,2024-05-29 21:16:15.000,5137.000000,user427,Russia,Novokuznetsk,"[53.75,87.115]"
9102,2024-05-21 20:49:13.000,2024-05-21 21:15:47.000,1594.000000,user90,Japan,Kyōto,"[35.03,135.75]"
9103,2024-05-18 16:58:39.000,2024-05-18 21:25:40.000,16021.000000,user104,Venezuela,Barquisimeto,"[10.05,-69.3]"
9104,2024-06-17 18:58:28.000,2024-06-17 22:09:03.000,11435.000000,user223,United States,Oklahoma City,"[35.4676,-97.5137]"
9105,2024-03-09 15:52:49.000,2024-03-09 21:47:57.000,21308.000000,user92,Mexico,Toluca,"[19.3304,-99.67]"
9106,2024-05-30 20:25:24.000,2024-05-31 02:20:32.000,21308.000000,user310,Brazil,Vila Velha,"[-20.3676,-40.318]"
9108,2024-05-06 06:55:11.000,2024-05-06 12:54:30.000,21559.000000,user304,Germany,Wuppertal,"[51.25,7.17]"
9109,2024-05-26 07:23:13.000,2024-05-26 11:37:45.000,15272.000000,user104,Venezuela,Barquisimeto,"[10.05,-69.3]"
9110,2024-06-24 06:11:22.000,2024-06-24 06:39:40.000,1698.000000,user349,France,Toulon,"[43.1342,5.9188]"
9111,2024-05-18 03:24:06.000,2024-05-18 08:47:57.000,19431.000000,user56,Australia,Cranbourne,"[-38.0996,145.2834]"
9112,2024-03-08 14:23:52.000,2024-03-08 18:42:51.000,15539.000000,user256,Nigeria,Awka,"[6.2104,7.07]"
9113,2024-05-24 14:06:25.000,2024-05-24 14:32:30.000,1565.000000,user493,United States,Mesa,"[33.4017,-111.7181]"
9114,2024-03-05 01:01:54.000,2024-03-05 07:26:23.000,23069.000000,user111,Venezuela,San Cristóbal,"[7.77,-72.25]"
9115,2024-03-04 02:05:00.000,2024-03-04 07:02:57.000,17877.000000,user310,Brazil,Vila Velha,"[-20.3676,-40.318]"
9116,2024-05-15 02:14:03.000,2024-05-15 03:41:03.000,5220.000000,user450,Indonesia,Makassar,"[-5.14,119.432]"
9117,2024-05-24 15:10:13.000,2024-05-24 22:50:37.000,27624.000000,user27,Kazakhstan,Almaty,"[43.325,76.915]"
9118,2024-05-31 00:36:49.000,2024-05-31 05:03:28.000,15999.000000,user161,Mexico,Monterrey,"[25.67,-100.33]"
9119,2024-05-24 03:38:49.000,2024-05-24 04:58:02.000,4753.000000,user47,Brazil,Teresina,"[-5.095,-42.78]"
9120,2024-03-03 20:54:07.000,2024-03-04 00:02:08.000,11281.000000,user257,United Arab Emirates,Sharjah,"[25.3714,55.4065]"
9121,2024-06-20 04:55:20.000,2024-06-20 08:41:51.000,13591.000000,user114,Kazakhstan,Pavlodar,"[52.3,76.95]"
9122,2024-05-25 04:53:27.000,2024-05-25 10:57:30.000,21843.000000,user298,Russia,Rostov-na-Donu,"[47.2346,39.7127]"
9123,2024-05-28 07:36:05.000,2024-05-28 11:19:58.000,13433.000000,user385,Mexico,Chihuahua,"[28.645,-106.085]"
9124,2024-05-20 05:48:54.000,2024-05-20 14:06:17.000,29843.000000,user156,Russia,Astrakhan’,"[46.3487,48.055]"
9125,2024-05-05 23:46:44.000,2024-05-06 00:07:12.000,1228.000000,user283,Belgium,Charleroi,"[50.4204,4.45]"
9126,2024-05-27 02:46:03.000,2024-05-27 10:24:06.000,27483.000000,user207,United Kingdom,Southend-on-Sea,"[51.55,0.72]"
9127,2024-05-14 21:03:13.000,2024-05-15 02:07:08.000,18235.000000,user201,United States,Fort Collins,"[40.5475,-105.0651]"
9128,2024-05-26 22:02:10.000,2024-05-26 23:18:14.000,4564.000000,user426,United States,Grand Rapids,"[42.9615,-85.6557]"
9129,2024-05-15 08:38:59.000,2024-05-15 10:01:14.000,4935.000000,user473,United States,Tucson,"[32.1545,-110.8782]"
9130,2024-05-05 12:52:59.000,2024-05-05 17:22:59.000,16200.000000,user356,Japan,Wakayama,"[34.2231,135.1677]"
9131,2024-03-03 04:23:18.000,2024-03-03 04:27:07.000,229.000000,user118,United States,Louisville,"[38.1663,-85.6485]"
9132,2024-05-04 04:48:08.000,2024-05-04 13:31:38.000,31410.000000,user466,Japan,Ōsaka,"[34.75,135.4601]"
9133,2024-05-28 01:00:02.000,2024-05-28 05:54:26.000,17664.000000,user458,United States,Lexington,"[38.0423,-84.4587]"
9134,2024-05-20 17:52:35.000,2024-05-20 23:54:49.000,21734.000000,user56,Australia,Cranbourne,"[-38.0996,145.2834]"
9135,2024-05-04 06:42:08.000,2024-05-04 07:02:30.000,1222.000000,user33,Russia,Krasnodar,"[45.02,39]"
9136,2024-05-11 07:29:14.000,2024-05-11 10:00:06.000,9052.000000,user312,Poland,Gdynia,"[54.5204,18.53]"
9137,2024-05-20 10:49:12.000,2024-05-20 13:27:18.000,9486.000000,user475,United States,San Diego,"[32.8312,-117.1225]"
9138,2024-03-01 05:37:50.000,2024-03-01 07:29:17.000,6687.000000,user386,Russia,Kursk,"[51.74,36.19]"
9139,2024-05-26 19:19:07.000,2024-05-26 23:17:57.000,14330.000000,user159,Canada,Oshawa,"[43.88,-78.85]"
9140,2024-05-19 22:18:44.000,2024-05-20 05:16:15.000,25051.000000,user199,United States,Jacksonville,"[30.3322,-81.6749]"
9141,2024-05-19 11:14:07.000,2024-05-19 19:39:40.000,30333.000000,user290,United States,Lancaster,"[40.042,-76.3012]"
9142,2024-05-08 17:37:42.000,2024-05-08 18:17:13.000,2371.000000,user88,United States,Colorado Springs,"[38.8674,-104.7606]"
9143,2024-05-25 20:40:27.000,2024-05-25 22:43:40.000,7393.000000,user457,Japan,Matsuyama,"[33.8455,132.7658]"
9144,2024-03-09 10:16:44.000,2024-03-09 12:37:41.000,8457.000000,user171,Turkey,Kocaeli,"[40.776,29.9306]"
9145,2024-05-15 13:04:07.000,2024-05-15 13:25:17.000,1270.000000,user142,Japan,Wakayama,"[34.2231,135.1677]"
